Kód obce,Kód okresu,Latitude,Longitude
594695,CZ0647,48.998438,15.896085
548758,CZ0524,50.070679,16.295451
537829,CZ0633,49.600804,15.329186
572080,CZ0531,49.805994,16.116310
544345,CZ0513,50.701762,15.017139
561941,CZ0633,49.415347,15.295046
579602,CZ0525,50.562125,15.687438
517151,CZ0714,49.488904,17.484287
541133,CZ020B,49.689735,14.482797
596493,CZ0635,49.526397,16.394946
572098,CZ0531,49.833121,15.957751
569313,CZ0631,49.724592,15.323639
594709,CZ0647,48.902803,16.192067
589250,CZ0713,49.472549,17.106851
589918,CZ0713,49.427632,16.997349
541486,CZ0327,49.652373,12.893990
544698,CZ0723,49.436192,18.252106
582221,CZ0641,49.572106,16.497452
589926,CZ0713,49.483614,16.836047
549771,CZ0314,49.199591,14.217277
561983,CZ0511,50.617925,14.601372
585661,CZ0724,49.160363,17.736899
517208,CZ0714,49.451055,17.768349
574350,CZ0523,50.382206,16.114965
583707,CZ0643,49.115118,16.470866
539571,CZ020A,50.001815,14.560406
564788,CZ0209,49.968457,14.877965
588903,CZ0721,49.379083,17.587212
593494,CZ0646,49.258521,17.063799
586498,CZ0645,48.828498,16.980787
561991,CZ0511,50.796139,14.468026
507181,CZ0802,49.613573,18.361716
544728,CZ0723,49.387569,17.942957
552411,CZ0712,49.587462,17.390548
561517,CZ0314,49.479579,14.357241
560596,CZ0413,50.365890,12.620158
591424,CZ0634,49.275939,15.916400
538655,CZ0209,50.225492,14.476835
540412,CZ0324,49.624495,13.396669
572101,CZ0531,49.831724,16.038455
591432,CZ0634,49.198388,15.673827
549746,CZ0643,49.352630,16.402512
536491,CZ0207,50.255580,14.781377
570672,CZ0521,50.256426,15.815669
551627,CZ0316,49.489369,13.770472
545716,CZ0312,48.631244,14.164590
536792,CZ0316,49.218622,13.892282
509621,CZ0314,49.365038,14.053525
557005,CZ0322,49.447575,13.354485
551635,CZ0316,49.132138,13.935156
552895,CZ0317,49.247699,14.756334
513369,CZ0204,50.027508,14.840073
559393,CZ0325,49.702736,13.126957
536547,CZ0316,49.179643,13.894871
532771,CZ0203,50.205720,14.045964
575500,CZ0532,50.039948,15.560413
575518,CZ0532,50.072887,15.614899
589934,CZ0713,49.556472,16.955914
577413,CZ0514,50.583032,15.112901
570923,CZ0207,50.467724,15.101992
576689,CZ0524,50.235959,16.106634
575526,CZ0532,50.106455,15.519991
511382,CZ0714,49.456579,17.450330
537721,CZ0208,50.160370,14.825129
598577,CZ020C,50.217271,13.841132
550078,CZ0647,49.012530,16.107001
530620,CZ0427,50.686777,13.920379
517224,CZ0714,49.390351,17.481629
572110,CZ0531,49.938074,15.926340
530131,CZ0324,49.599860,13.244478
565474,CZ0423,50.403615,14.193965
530492,CZ0201,49.853100,14.744230
591441,CZ0634,49.050205,16.061445
549797,CZ0314,49.479763,14.420450
558249,CZ0324,49.573091,13.333607
551643,CZ0316,49.277278,13.974442
570681,CZ0521,50.151634,15.410541
538671,CZ0209,50.155303,14.575506
584843,CZ0643,48.961724,16.573440
599808,CZ0804,49.641036,18.145096
539911,CZ020B,49.685532,13.999045
583715,CZ0643,49.195583,16.299175
561088,CZ0313,49.051469,14.937708
569321,CZ0631,49.576939,15.738650
574368,CZ0523,50.373743,16.168690
583723,CZ0643,49.278696,16.266436
591459,CZ0634,49.260738,15.778435
542253,CZ020C,50.065833,13.667379
513547,CZ020B,49.672874,14.389683
545724,CZ0312,48.781912,14.352290
558257,CZ0324,49.562138,13.339460
505013,CZ0712,49.642471,17.148305
579131,CZ0326,49.668377,13.663557
577421,CZ0514,50.625029,15.364623
565261,CZ020C,50.123281,13.632702
549720,CZ0721,49.320079,17.616021
578622,CZ0533,49.864971,16.156640
561151,CZ0327,49.674989,12.673772
545732,CZ0312,48.833173,14.345507
569348,CZ0631,49.670936,15.425737
583731,CZ0643,49.003230,16.613610
513393,CZ0204,50.054216,14.878688
533611,CZ0204,50.049615,14.764000
567086,CZ0325,49.811806,13.304241
564354,CZ0513,50.578232,15.084005
544752,CZ0634,49.073941,15.935004
584851,CZ0644,48.855089,16.774055
560111,CZ0326,49.834798,13.612239
580821,CZ0534,49.924704,16.397070
563374,CZ0317,49.319003,14.905589
539597,CZ020A,49.936320,14.512867
530514,CZ0201,49.755783,14.961930
552577,CZ0802,49.564927,18.347648
530671,CZ0521,50.294187,15.620991
555525,CZ0412,50.051663,13.170783
542270,CZ020C,50.107947,13.594013
589942,CZ0713,49.511729,16.961205
558265,CZ0324,49.531607,13.185060
532789,CZ020A,50.052870,14.166076
571938,CZ0207,50.504933,14.947236
554154,CZ0321,49.553725,13.019504
591491,CZ0634,49.247148,16.174175
573531,CZ0521,50.185916,15.626417
587745,CZ0632,49.374959,15.700414
546577,CZ0512,50.675488,15.167986
578631,CZ0533,49.756215,16.085881
509736,CZ0805,49.849271,17.998005
578649,CZ0533,49.714822,16.135100
568775,CZ0804,49.700606,18.004007
593508,CZ0646,49.322614,17.028030
580830,CZ0534,49.899577,16.105003
542288,CZ020C,50.055708,13.814115
549801,CZ0314,49.264627,14.119130
598755,CZ0633,49.413930,15.268871
591505,CZ0634,49.250609,16.066539
538680,CZ0201,49.876884,14.677239
565652,CZ0207,50.385750,15.101648
557013,CZ0322,49.280848,13.617715
556882,CZ0531,49.915662,15.768153
575534,CZ0532,50.072880,15.802625
530522,CZ0201,49.814290,14.436202
585670,CZ0724,49.277170,17.624991
511307,CZ0634,49.021060,15.687019
546071,CZ0422,50.305260,13.364964
591521,CZ0634,49.108129,16.024703
596507,CZ0635,49.497374,16.139354
599760,CZ020C,50.024833,13.923039
565482,CZ0423,50.461398,14.351181
570702,CZ0521,50.315762,15.796171
593516,CZ0646,49.276006,16.872942
588059,CZ0635,49.617573,15.866964
565491,CZ0423,50.373201,14.218727
563773,CZ0512,50.672861,15.277749
586501,CZ0645,48.859476,17.344720
536423,CZ0316,49.186371,14.026543
538698,CZ0209,49.947328,14.564877
596515,CZ0635,49.427318,16.064675
552917,CZ0317,49.369486,14.840783
596523,CZ0635,49.470362,16.087846
596531,CZ0635,49.508546,16.085143
552925,CZ0317,49.319460,14.441364
564389,CZ020B,49.639925,14.078828
550485,CZ0315,49.079455,13.880611
575542,CZ0534,49.987647,16.076121
598488,CZ020B,49.714764,14.417497
517275,CZ0714,49.596189,17.672293
570711,CZ0521,50.209432,15.693658
573370,CZ0522,50.458914,15.428693
533629,CZ0204,50.070165,15.012548
578657,CZ0533,49.699586,16.431386
544582,CZ0513,50.626455,15.082181
563196,CZ0317,49.457417,14.639125
552933,CZ0317,49.377371,14.647655
552941,CZ0317,49.465893,14.611257
587761,CZ0632,49.145306,15.475336
549924,CZ0635,49.423179,16.158345
568317,CZ0805,49.825627,17.770253
574333,CZ0533,49.734468,16.741584
517321,CZ0714,49.441850,17.620656
540421,CZ0324,49.547925,13.368061
550493,CZ0634,49.082593,15.621844
591548,CZ0634,49.070537,16.007196
517437,CZ0714,49.436222,17.614936
563781,CZ0512,50.698552,15.115859
560120,CZ0326,49.856879,13.605812
596540,CZ0635,49.388717,16.214074
596558,CZ0635,49.564110,16.034964
551660,CZ0316,49.316450,13.930344
538701,CZ0209,50.143163,14.610368
563323,CZ0422,50.298139,13.284757
591556,CZ0634,49.279799,15.724240
583740,CZ0643,49.133707,16.477112
569364,CZ0631,49.661841,15.545004
596566,CZ0635,49.652815,15.875868
596574,CZ0635,49.462030,15.965213
577430,CZ0514,50.577589,15.245541
570729,CZ0521,50.209770,15.663736
591564,CZ0634,49.335141,15.786546
544965,CZ0311,49.019699,14.273026
551678,CZ0316,49.233625,13.898673
530531,CZ0201,49.741095,14.867658
545040,CZ0634,48.980111,15.590214
517445,CZ0714,49.479730,17.632830
565521,CZ0423,50.411070,14.068389
533637,CZ0204,50.010493,15.151007
533645,CZ0204,50.104165,15.367826
593524,CZ0646,49.323013,17.003932
517534,CZ0714,49.478269,17.516667
509841,CZ0805,49.892970,17.943349
530387,CZ0511,50.753003,14.592150
579629,CZ0525,50.567552,16.061824
517569,CZ0714,49.509905,17.477349
540854,CZ0715,49.856577,16.903068
582239,CZ0641,49.410419,16.640964
582247,CZ0641,49.393418,16.641436
583758,CZ0643,49.090311,16.603982
583766,CZ0643,49.092135,16.629436
588920,CZ0721,49.413088,17.813268
577448,CZ0514,50.620425,15.187647
517585,CZ0714,49.491801,17.707876
566942,CZ0326,49.700430,13.582052
589951,CZ0713,49.607347,16.950931
562068,CZ0314,49.471321,14.054660
541656,CZ020C,50.106223,13.739762
589969,CZ0713,49.610112,16.938064
584860,CZ0644,48.858211,16.813408
562017,CZ0511,50.586290,14.803630
572152,CZ0531,49.796504,15.964220
566659,CZ0424,50.411665,13.779373
587176,CZ0632,49.362563,15.588563
587788,CZ0632,49.408348,15.515264
591581,CZ0634,49.192313,16.253370
540862,CZ0715,50.000846,17.019059
547069,CZ0313,48.879314,14.933012
574376,CZ0523,50.322012,15.911774
564371,CZ0513,50.904256,15.114757
549274,CZ0522,50.333359,15.678023
549665,CZ0802,49.619845,18.472974
582255,CZ0643,49.415645,16.453830
593532,CZ0646,49.121064,16.948329
534340,CZ0205,49.882642,15.102485
552976,CZ0317,49.350249,14.445840
530549,CZ0201,49.704164,14.970550
588938,CZ0721,49.271400,17.335656
534358,CZ0205,49.841949,14.956827
533653,CZ0204,49.978185,15.159345
537748,CZ0204,50.091710,15.059361
507784,CZ0313,49.143619,14.915123
544787,CZ0723,49.367793,17.915097
552992,CZ0317,49.462778,14.769911
586510,CZ0645,48.920114,17.165713
532550,CZ0201,49.643355,14.756277
597724,CZ0801,49.931401,17.532102
549827,CZ0314,49.240999,14.101842
583774,CZ0643,49.105224,16.635332
553395,CZ0715,50.028348,16.978020
557021,CZ0322,49.140640,13.515272
594725,CZ0647,49.053466,16.171572
571318,CZ020A,49.961936,14.248667
566667,CZ0424,50.253498,13.774466
561789,CZ0633,49.282895,15.103915
587737,CZ0635,49.503956,16.227678
560626,CZ0317,49.490264,14.842600
547085,CZ0313,49.171096,15.057090
586528,CZ0645,48.880497,17.183408
565636,CZ0207,50.440386,15.104846
548669,CZ0524,50.309374,16.032244
540871,CZ0715,49.860823,17.013786
568376,CZ0805,50.015707,18.071507
575551,CZ0532,50.106311,15.606265
582263,CZ0643,49.390415,16.482952
526622,CZ0205,49.976120,15.384746
587796,CZ0632,49.350316,15.399269
578673,CZ0533,49.653741,16.407989
573221,CZ0522,50.391682,15.699658
575569,CZ0532,50.127321,15.664377
591602,CZ0634,49.305639,16.005703
559423,CZ0325,49.730821,13.146015
565547,CZ0423,50.459490,14.117546
596582,CZ0643,49.366746,16.257478
563331,CZ0422,50.353280,13.298810
559717,CZ0326,49.738197,13.592993
529605,CZ0207,50.563767,14.869309
548898,CZ0522,50.375876,15.137489
517607,CZ0714,49.466023,17.391308
556980,CZ0724,49.066239,17.911470
577456,CZ0514,50.729228,15.448787
591611,CZ0634,49.184456,15.772970
576701,CZ0524,50.164831,16.465780
575577,CZ0532,50.104773,15.889408
571148,CZ0207,50.406627,14.830785
572161,CZ0531,49.888353,15.531541
556971,CZ0802,49.705458,18.613560
577464,CZ0514,50.647554,15.422263
508004,CZ0313,49.127862,14.910845
583782,CZ0643,49.182420,16.387975
572179,CZ0531,49.922359,15.951376
560995,CZ0313,49.279706,14.954045
549941,CZ0635,49.538671,15.842695
541206,CZ020B,49.756754,14.109079
554898,CZ0646,49.238368,16.966061
533661,CZ0204,50.074329,14.801559
588946,CZ0721,49.367004,17.538595
588954,CZ0721,49.188888,17.286157
560600,CZ0413,50.296380,12.573526
513709,CZ0641,49.615509,16.594167
553018,CZ0317,49.304487,14.718671
544973,CZ0311,48.934985,14.487539
570745,CZ0521,50.176262,15.651804
565555,CZ0423,50.425305,14.260565
597741,CZ0801,49.896091,17.513637
591629,CZ0634,49.070461,16.107705
558290,CZ0324,49.538655,13.249019
593559,CZ0646,49.201381,16.882252
517615,CZ0714,49.471832,17.779252
596604,CZ0635,49.457769,16.032622
596612,CZ0635,49.577723,16.362673
540919,CZ0715,49.907785,16.876347
577472,CZ0514,50.535418,15.259515
536865,CZ0316,49.286443,13.954057
560618,CZ0413,50.104512,12.668852
561274,CZ0633,49.510291,15.129502
583791,CZ0643,49.254744,16.510033
547808,CZ0531,49.967283,15.713618
578681,CZ0533,49.601761,16.533472
594733,CZ0647,49.028696,15.977759
587800,CZ0632,49.155992,15.616703
596639,CZ0635,49.360238,16.219462
582271,CZ0641,49.524499,16.463130
582280,CZ0641,49.552383,16.467090
569399,CZ0631,49.672641,15.633903
596647,CZ0635,49.520317,16.200201
589977,CZ0713,49.397795,16.840456
578690,CZ0533,49.735067,16.720164
539627,CZ020A,50.158516,14.397712
598526,CZ020C,50.026820,13.867976
577499,CZ0514,50.563887,15.499852
577481,CZ0514,50.658550,15.371639
561169,CZ0327,49.668279,12.551998
537756,CZ0208,50.304864,15.169724
545767,CZ0312,48.654353,14.365259
545775,CZ0312,48.701499,14.388377
541231,CZ020B,49.601864,13.865835
596655,CZ0635,49.477368,16.238590
574384,CZ0523,50.338147,15.861390
544841,CZ0723,49.458626,18.143131
531715,CZ0202,49.828376,13.938596
567809,CZ0426,50.603629,13.908818
579637,CZ0525,50.505329,16.071973
596663,CZ0635,49.322584,16.122796
542326,CZ020C,50.140890,13.875801
540978,CZ0715,49.981095,16.877925
582298,CZ0641,49.337274,16.725919
592552,CZ0722,49.056153,17.737584
591637,CZ0634,49.288117,15.946050
586919,CZ0724,49.079796,17.828258
583804,CZ0643,49.242573,16.331102
594741,CZ0647,48.948588,16.065799
578703,CZ0533,49.659222,16.573374
531723,CZ020A,50.035128,14.234454
551945,CZ0801,50.020519,17.377529
579645,CZ0525,50.578698,15.736956
596671,CZ0635,49.476920,15.830304
544981,CZ0311,48.993496,14.541889
580848,CZ0534,49.898427,16.569965
562777,CZ0421,50.953525,14.555255
593567,CZ0646,49.328750,16.851494
588962,CZ0721,49.348527,17.689193
597775,CZ0801,50.209884,17.734323
569402,CZ0631,49.791978,15.683152
544850,CZ0723,49.394052,17.995701
587818,CZ0632,49.270494,15.428507
566900,CZ0421,50.842265,14.293898
568554,CZ0804,49.600825,18.076024
575593,CZ0532,50.060247,15.704827
576727,CZ0524,50.108640,16.365963
587826,CZ0632,49.422950,15.736398
559431,CZ0325,49.908441,13.373838
553972,CZ0646,49.273976,17.073903
569411,CZ0631,49.769470,15.509141
547905,CZ0534,49.888725,16.474526
554189,CZ0321,49.512872,12.676863
594750,CZ0647,49.026365,16.279470
541257,CZ020B,49.752744,14.206005
562793,CZ0421,50.880068,14.515148
578711,CZ0533,49.829244,16.640214
576069,CZ0524,50.166065,16.277784
563790,CZ0512,50.683891,15.149898
574406,CZ0523,50.357467,15.970419
599107,CZ0803,49.866350,18.376369
546186,CZ0427,50.688055,14.092111
597783,CZ0801,49.931927,17.271873
588971,CZ0721,49.342008,17.526316
562009,CZ0633,49.389706,15.234826
542334,CZ020C,50.138031,13.922328
564397,CZ0513,50.789106,14.818942
597791,CZ0801,49.875695,17.358331
587834,CZ0632,49.221126,15.391382
575607,CZ0532,50.035990,15.477455
548715,CZ0633,49.602983,15.371725
596680,CZ0635,49.513093,16.063959
538710,CZ0201,49.869849,14.650331
568201,CZ0427,50.607226,13.954233
552640,CZ0802,49.641202,18.571511
560511,CZ0317,49.515076,14.775093
558303,CZ0324,49.579972,13.414600
534366,CZ0205,49.767946,15.080471
553034,CZ0317,49.403544,14.519660
536849,CZ0316,49.280612,13.933539
535168,CZ0206,50.366642,14.634675
568830,CZ0802,49.733473,18.317179
572209,CZ0534,49.901232,16.079849
536580,CZ0207,50.402437,14.957103
565504,CZ020C,50.079276,13.585937
572217,CZ0531,49.922503,15.916661
580872,CZ0534,49.945893,16.381330
580881,CZ0534,49.955870,16.356124
539643,CZ020A,49.914064,14.235875
542351,CZ020C,50.184992,13.808344
583821,CZ0643,49.257564,16.694045
583839,CZ0643,49.215075,16.393723
538728,CZ0209,49.991778,14.654376
549789,CZ0643,49.233025,16.355945
576735,CZ0524,50.211092,16.459120
554103,CZ0712,49.765829,17.256880
587851,CZ0632,49.234597,15.406922
572233,CZ0533,49.894209,16.243209
596698,CZ0643,49.364487,16.305808
530786,CZ0523,50.384385,16.016933
517666,CZ0714,49.381646,17.451338
545007,CZ0311,48.855719,14.486940
591645,CZ0634,49.170178,15.757671
532941,CZ0201,49.696448,14.943106
599115,CZ0317,49.214291,14.736808
532797,CZ0203,50.216592,14.005087
539651,CZ020A,49.894619,14.299341
565661,CZ0207,50.408309,15.108053
578720,CZ0533,49.692663,16.225728
541273,CZ020B,49.733317,13.983230
555533,CZ0412,50.267226,12.897194
573191,CZ0521,50.297512,15.700009
537764,CZ0208,50.136066,14.986440
548731,CZ0633,49.524136,14.980329
592561,CZ0722,49.140618,17.342876
534374,CZ0205,49.861533,14.929498
547077,CZ0712,49.630522,17.328172
548740,CZ0633,49.485662,15.061812
573442,CZ0522,50.459432,15.235020
537772,CZ0208,50.124752,15.247746
596701,CZ0635,49.565295,15.928353
574392,CZ0534,49.908253,16.641003
534382,CZ0201,49.871745,14.896842
569429,CZ0631,49.734505,15.411535
532801,CZ0203,50.305277,14.287363
588237,CZ0635,49.508871,15.981076
585726,CZ0724,49.240997,17.568782
573451,CZ0522,50.320225,15.424479
560146,CZ0326,49.869965,13.692257
582310,CZ0641,49.497022,16.574640
578738,CZ0533,49.771494,16.249278
572225,CZ0531,49.847037,15.656530
580902,CZ0534,50.025612,16.294907
558311,CZ0324,49.588075,13.504999
587877,CZ0632,49.192397,15.613497
541281,CZ020B,49.660677,14.426744
545015,CZ0311,49.072931,14.286606
584878,CZ0644,48.778993,16.693989
511081,CZ0634,49.167674,16.134773
530271,CZ0325,50.006379,13.427287
529591,CZ0207,50.300839,14.795830
598283,CZ0209,50.186836,14.457979
546721,CZ0423,50.450166,14.016401
530573,CZ020B,49.573311,14.533106
599263,CZ0317,49.282784,14.742959
587885,CZ0632,49.227610,15.495752
548421,CZ0631,49.708551,15.564631
551716,CZ0316,49.377258,13.939059
548766,CZ0633,49.515243,15.256443
564630,CZ020B,49.621869,13.880889
548961,CZ0522,50.394226,15.219151
598674,CZ0802,49.718460,18.368797
578746,CZ0533,49.893977,16.274918
540692,CZ0324,49.527580,13.632340
599832,CZ0804,49.657799,18.087010
576743,CZ0524,50.338401,16.315588
585734,CZ0724,49.144368,17.824269
596710,CZ0635,49.436195,16.309362
572144,CZ0522,50.286507,15.380794
534757,CZ0208,50.320442,15.097101
575615,CZ0532,50.050233,15.440919
506770,CZ0713,49.441499,17.063403
555240,CZ0534,49.869404,16.453026
536610,CZ0207,50.368272,15.007012
576751,CZ0524,50.260342,16.148495
537781,CZ0208,50.164267,14.871579
576964,CZ0514,50.605258,15.328241
575623,CZ0532,50.053188,15.519831
554201,CZ0321,49.597859,12.929307
530859,CZ0205,49.960036,15.514411
547727,CZ0523,50.367711,16.202186
570796,CZ0521,50.289952,15.796074
542369,CZ020C,50.066842,13.706979
582328,CZ0641,49.354781,16.803990
537799,CZ0208,50.184332,15.207677
505081,CZ0712,49.624110,17.085882
552267,CZ0712,49.632317,17.056390
544906,CZ0723,49.273311,17.965160
538752,CZ0209,49.895504,14.718199
542377,CZ020C,50.098281,13.653828
591661,CZ0643,49.124447,16.244551
548774,CZ0633,49.569169,15.198114
583847,CZ0643,49.310864,16.446775
549843,CZ0314,49.428755,14.418256
575640,CZ0532,50.066605,15.852803
599573,CZ0207,50.585650,15.005199
553069,CZ0317,49.385291,14.684908
531383,CZ0205,49.858229,15.380002
538761,CZ0209,50.056746,14.669513
583855,CZ0643,49.106075,16.468040
546488,CZ0326,49.821542,13.738545
596728,CZ0635,49.504907,15.818313
565598,CZ0423,50.478454,14.071012
583863,CZ0643,49.203807,16.782647
553077,CZ0317,49.303479,14.695306
594768,CZ0647,48.964529,16.224901
570800,CZ0521,50.276470,15.872134
582336,CZ0641,49.481246,16.603686
562025,CZ0511,50.745217,14.530670
545295,CZ0643,49.357972,16.516283
517747,CZ0714,49.515497,17.795975
586536,CZ0645,49.035877,17.207332
589993,CZ0713,49.403186,17.169915
513890,CZ0511,50.563681,14.619672
554812,CZ0411,50.170411,12.361561
536636,CZ0207,50.427224,14.759137
549851,CZ0314,49.219961,14.160276
598909,CZ0316,49.183483,13.992960
579467,CZ0327,49.657074,12.990454
539937,CZ0324,49.510567,13.431498
588989,CZ0721,49.332412,17.417495
596736,CZ0635,49.609496,16.006970
578754,CZ0533,49.706860,16.530602
596744,CZ0635,49.438204,16.057544
551741,CZ0316,49.186215,14.104365
566845,CZ0326,49.847471,13.642262
553085,CZ0317,49.331555,14.798253
548324,CZ0631,49.508550,15.476213
557030,CZ0207,50.231801,14.749378
586544,CZ0645,48.981428,17.153534
553484,CZ0711,50.308643,17.080738
596752,CZ0635,49.457421,16.359248
580929,CZ0534,50.031358,16.222061
506664,CZ0326,49.677828,13.705369
568716,CZ0804,49.657664,18.134051
552151,CZ0712,49.641248,17.176605
582344,CZ0641,49.577830,16.549464
567361,CZ0425,50.465729,13.754506
560669,CZ0317,49.330270,14.596666
549894,CZ0643,49.393663,16.310789
569461,CZ0631,49.843818,15.487779
542385,CZ020C,49.964953,13.764601
596761,CZ0635,49.347147,16.172100
533963,CZ0202,49.842088,14.067132
510131,CZ0805,49.818845,17.910595
590002,CZ0713,49.583631,16.820330
570834,CZ0521,50.268616,15.499348
569470,CZ0631,49.684765,15.532234
563803,CZ0512,50.676103,15.213411
531740,CZ0202,49.873420,14.146829
576778,CZ0524,50.229557,16.292410
572241,CZ0531,49.843567,15.996654
533696,CZ0204,49.897204,15.001923
542415,CZ020C,50.000175,13.714888
549860,CZ0314,49.326635,14.337975
577529,CZ0514,50.580911,15.329787
536776,CZ0316,49.268386,13.951671
532819,CZ0203,50.230562,14.087044
599026,CZ0317,49.575208,14.762716
599042,CZ0317,49.387030,14.616671
539660,CZ020A,49.815412,14.396225
594776,CZ0647,49.019749,16.018451
568406,CZ0804,49.790806,17.979978
578762,CZ0533,49.629744,16.607918
580945,CZ0534,49.978184,16.163803
578436,CZ0322,49.387870,13.744269
566748,CZ0325,49.984635,13.634016
532827,CZ0203,50.224262,14.220845
565601,CZ0423,50.430683,14.038155
574422,CZ0523,50.454193,16.036726
